TaxiPassangerPredictionExperiment637840229914781259.txt
******Sequence Starting*****
cycle : 0 	 Accuracy :8.333333333333332 	 
cycle : 77 	 Accuracy :0 	 
cycle : 78 	 Accuracy :0 	 
cycle : 79 	 Accuracy :0 	 
cycle : 80 	 Accuracy :0 	 
cycle : 81 	 Accuracy :0 	 
cycle : 82 	 Accuracy :0 	 
cycle : 83 	 Accuracy :0 	 
cycle : 84 	 Accuracy :0 	 
cycle : 85 	 Accuracy :0 	 
cycle : 86 	 Accuracy :0 	 
cycle : 87 	 Accuracy :0 	 
cycle : 88 	 Accuracy :0 	 
cycle : 89 	 Accuracy :0 	 
cycle : 90 	 Accuracy :0 	 
cycle : 91 	 Accuracy :0 	 
cycle : 92 	 Accuracy :0 	 
cycle : 93 	 Accuracy :0 	 
cycle : 94 	 Accuracy :0 	 
cycle : 95 	 Accuracy :0 	 
cycle : 96 	 Accuracy :0 	 
cycle : 97 	 Accuracy :0 	 
cycle : 98 	 Accuracy :0 	 
cycle : 99 	 Accuracy :0 	 
cycle : 100 	 Accuracy :0 	 
cycle : 101 	 Accuracy :0 	 
cycle : 102 	 Accuracy :0 	 
cycle : 103 	 Accuracy :0 	 
cycle : 104 	 Accuracy :0 	 
cycle : 105 	 Accuracy :0 	 
cycle : 106 	 Accuracy :0 	 
cycle : 107 	 Accuracy :0 	 
cycle : 108 	 Accuracy :0 	 
cycle : 109 	 Accuracy :0 	 
cycle : 110 	 Accuracy :0 	 
cycle : 111 	 Accuracy :0 	 
cycle : 112 	 Accuracy :0 	 
cycle : 113 	 Accuracy :0 	 
cycle : 114 	 Accuracy :0 	 
cycle : 115 	 Accuracy :0 	 
cycle : 116 	 Accuracy :0 	 
cycle : 117 	 Accuracy :0 	 
cycle : 118 	 Accuracy :0 	 
cycle : 119 	 Accuracy :0 	 
****Sequence Ending*****
******Sequence Starting*****
cycle : 0 	 Accuracy :0 	 
cycle : 1 	 Accuracy :0 	 
cycle : 2 	 Accuracy :0 	 
cycle : 3 	 Accuracy :0 	 
cycle : 4 	 Accuracy :0 	 
cycle : 5 	 Accuracy :0 	 
cycle : 6 	 Accuracy :0 	 
cycle : 7 	 Accuracy :0 	 
cycle : 8 	 Accuracy :0 	 
cycle : 9 	 Accuracy :0 	 
cycle : 10 	 Accuracy :0 	 
cycle : 11 	 Accuracy :0 	 
cycle : 12 	 Accuracy :0 	 
cycle : 13 	 Accuracy :0 	 
cycle : 14 	 Accuracy :0 	 
cycle : 15 	 Accuracy :0 	 
cycle : 16 	 Accuracy :0 	 
cycle : 17 	 Accuracy :0 	 
cycle : 18 	 Accuracy :0 	 
cycle : 19 	 Accuracy :0 	 
cycle : 20 	 Accuracy :0 	 
cycle : 21 	 Accuracy :0 	 
cycle : 22 	 Accuracy :0 	 
cycle : 23 	 Accuracy :0 	 
cycle : 24 	 Accuracy :0 	 
cycle : 25 	 Accuracy :0 	 
cycle : 26 	 Accuracy :0 	 
cycle : 27 	 Accuracy :0 	 
cycle : 28 	 Accuracy :0 	 
cycle : 29 	 Accuracy :0 	 
cycle : 30 	 Accuracy :0 	 
cycle : 31 	 Accuracy :0 	 
cycle : 32 	 Accuracy :0 	 
cycle : 33 	 Accuracy :0 	 
cycle : 34 	 Accuracy :0 	 
cycle : 35 	 Accuracy :0 	 
cycle : 36 	 Accuracy :0 	 
cycle : 37 	 Accuracy :0 	 
cycle : 38 	 Accuracy :0 	 
cycle : 39 	 Accuracy :0 	 
cycle : 40 	 Accuracy :0 	 
cycle : 41 	 Accuracy :0 	 
cycle : 42 	 Accuracy :0 	 
cycle : 43 	 Accuracy :0 	 
cycle : 44 	 Accuracy :0 	 
cycle : 45 	 Accuracy :0 	 
cycle : 46 	 Accuracy :0 	 
cycle : 47 	 Accuracy :0 	 
cycle : 48 	 Accuracy :0 	 
cycle : 49 	 Accuracy :0 	 
cycle : 50 	 Accuracy :0 	 
cycle : 51 	 Accuracy :0 	 
cycle : 52 	 Accuracy :0 	 
cycle : 53 	 Accuracy :0 	 
cycle : 54 	 Accuracy :0 	 
cycle : 55 	 Accuracy :0 	 
cycle : 56 	 Accuracy :0 	 
cycle : 57 	 Accuracy :0 	 
cycle : 58 	 Accuracy :0 	 
cycle : 59 	 Accuracy :0 	 
cycle : 60 	 Accuracy :0 	 
cycle : 61 	 Accuracy :0 	 
cycle : 62 	 Accuracy :0 	 
cycle : 63 	 Accuracy :0 	 
cycle : 64 	 Accuracy :0 	 
cycle : 65 	 Accuracy :0 	 
cycle : 66 	 Accuracy :0 	 
cycle : 67 	 Accuracy :0 	 
cycle : 68 	 Accuracy :0 	 
cycle : 69 	 Accuracy :0 	 
cycle : 70 	 Accuracy :0 	 
cycle : 71 	 Accuracy :0 	 
cycle : 72 	 Accuracy :0 	 
cycle : 73 	 Accuracy :0 	 
cycle : 74 	 Accuracy :0 	 
cycle : 75 	 Accuracy :0 	 
cycle : 76 	 Accuracy :0 	 
cycle : 77 	 Accuracy :0 	 
cycle : 78 	 Accuracy :0 	 
cycle : 79 	 Accuracy :0 	 
cycle : 80 	 Accuracy :0 	 
cycle : 81 	 Accuracy :0 	 
cycle : 82 	 Accuracy :0 	 
cycle : 83 	 Accuracy :0 	 
cycle : 84 	 Accuracy :0 	 
cycle : 85 	 Accuracy :0 	 
cycle : 86 	 Accuracy :0 	 
cycle : 87 	 Accuracy :0 	 
cycle : 88 	 Accuracy :0 	 
cycle : 89 	 Accuracy :0 	 
cycle : 90 	 Accuracy :0 	 
cycle : 91 	 Accuracy :0 	 
cycle : 92 	 Accuracy :0 	 
cycle : 93 	 Accuracy :0 	 
cycle : 94 	 Accuracy :0 	 
cycle : 95 	 Accuracy :0 	 
cycle : 96 	 Accuracy :0 	 
cycle : 97 	 Accuracy :0 	 
cycle : 98 	 Accuracy :0 	 
cycle : 99 	 Accuracy :0 	 
cycle : 100 	 Accuracy :0 	 
cycle : 101 	 Accuracy :0 	 
cycle : 102 	 Accuracy :0 	 
cycle : 103 	 Accuracy :0 	 
cycle : 104 	 Accuracy :0 	 
cycle : 105 	 Accuracy :0 	 
cycle : 106 	 Accuracy :0 	 
cycle : 107 	 Accuracy :0 	 
cycle : 108 	 Accuracy :0 	 
cycle : 109 	 Accuracy :0 	 
cycle : 110 	 Accuracy :0 	 
cycle : 111 	 Accuracy :0 	 
cycle : 112 	 Accuracy :0 	 
cycle : 113 	 Accuracy :0 	 
cycle : 114 	 Accuracy :0 	 
cycle : 115 	 Accuracy :0 	 
cycle : 116 	 Accuracy :0 	 
cycle : 117 	 Accuracy :0 	 
cycle : 118 	 Accuracy :0 	 
cycle : 119 	 Accuracy :0 	 
****Sequence Ending*****
******Sequence Starting*****
cycle : 0 	 Accuracy :0 	 
cycle : 1 	 Accuracy :0 	 
cycle : 2 	 Accuracy :0 	 
cycle : 3 	 Accuracy :0 	 
cycle : 4 	 Accuracy :0 	 
cycle : 5 	 Accuracy :0 	 
cycle : 6 	 Accuracy :0 	 
cycle : 7 	 Accuracy :0 	 
cycle : 8 	 Accuracy :0 	 
cycle : 9 	 Accuracy :0 	 
cycle : 10 	 Accuracy :0 	 
cycle : 11 	 Accuracy :0 	 
cycle : 12 	 Accuracy :0 	 
cycle : 13 	 Accuracy :0 	 
cycle : 14 	 Accuracy :0 	 
cycle : 15 	 Accuracy :0 	 
cycle : 16 	 Accuracy :0 	 
cycle : 17 	 Accuracy :0 	 
cycle : 18 	 Accuracy :0 	 
cycle : 19 	 Accuracy :0 	 
cycle : 20 	 Accuracy :0 	 
cycle : 21 	 Accuracy :0 	 
cycle : 22 	 Accuracy :0 	 
cycle : 23 	 Accuracy :0 	 
cycle : 24 	 Accuracy :0 	 
cycle : 25 	 Accuracy :0 	 
cycle : 26 	 Accuracy :0 	 
cycle : 27 	 Accuracy :0 	 
cycle : 28 	 Accuracy :0 	 
cycle : 29 	 Accuracy :0 	 
cycle : 30 	 Accuracy :0 	 
cycle : 31 	 Accuracy :0 	 
cycle : 32 	 Accuracy :0 	 
cycle : 33 	 Accuracy :0 	 
cycle : 34 	 Accuracy :0 	 
cycle : 35 	 Accuracy :0 	 
cycle : 36 	 Accuracy :0 	 
cycle : 37 	 Accuracy :0 	 
cycle : 38 	 Accuracy :0 	 
cycle : 39 	 Accuracy :0 	 
cycle : 40 	 Accuracy :0 	 
cycle : 41 	 Accuracy :0 	 
cycle : 42 	 Accuracy :0 	 
cycle : 43 	 Accuracy :0 	 
cycle : 44 	 Accuracy :0 	 
cycle : 45 	 Accuracy :0 	 
cycle : 46 	 Accuracy :0 	 
cycle : 47 	 Accuracy :0 	 
cycle : 48 	 Accuracy :0 	 
cycle : 49 	 Accuracy :0 	 
cycle : 50 	 Accuracy :0 	 
cycle : 51 	 Accuracy :0 	 
cycle : 52 	 Accuracy :0 	 
cycle : 53 	 Accuracy :0 	 
cycle : 54 	 Accuracy :0 	 
cycle : 55 	 Accuracy :0 	 
cycle : 56 	 Accuracy :0 	 
cycle : 57 	 Accuracy :0 	 
cycle : 58 	 Accuracy :0 	 
cycle : 59 	 Accuracy :0 	 
cycle : 60 	 Accuracy :0 	 
cycle : 61 	 Accuracy :0 	 
cycle : 62 	 Accuracy :0 	 
cycle : 63 	 Accuracy :0 	 
cycle : 64 	 Accuracy :0 	 
cycle : 65 	 Accuracy :0 	 
cycle : 66 	 Accuracy :0 	 
cycle : 67 	 Accuracy :0 	 
cycle : 68 	 Accuracy :0 	 
cycle : 69 	 Accuracy :0 	 
cycle : 70 	 Accuracy :0 	 
cycle : 71 	 Accuracy :0 	 
cycle : 72 	 Accuracy :0 	 
cycle : 73 	 Accuracy :0 	 
cycle : 74 	 Accuracy :0 	 
cycle : 75 	 Accuracy :0 	 
cycle : 76 	 Accuracy :0 	 
cycle : 77 	 Accuracy :0 	 
cycle : 78 	 Accuracy :0 	 
cycle : 79 	 Accuracy :0 	 
cycle : 80 	 Accuracy :0 	 
cycle : 81 	 Accuracy :0 	 
cycle : 82 	 Accuracy :0 	 
cycle : 83 	 Accuracy :0 	 
cycle : 84 	 Accuracy :0 	 
cycle : 85 	 Accuracy :0 	 
cycle : 86 	 Accuracy :0 	 
cycle : 87 	 Accuracy :0 	 
cycle : 88 	 Accuracy :0 	 
cycle : 89 	 Accuracy :0 	 
cycle : 90 	 Accuracy :0 	 
cycle : 91 	 Accuracy :0 	 
cycle : 92 	 Accuracy :0 	 
cycle : 93 	 Accuracy :0 	 
cycle : 94 	 Accuracy :0 	 
cycle : 95 	 Accuracy :0 	 
cycle : 96 	 Accuracy :0 	 
cycle : 97 	 Accuracy :0 	 
cycle : 98 	 Accuracy :0 	 
cycle : 99 	 Accuracy :0 	 
cycle : 100 	 Accuracy :0 	 
cycle : 101 	 Accuracy :0 	 
cycle : 102 	 Accuracy :0 	 
cycle : 103 	 Accuracy :0 	 
cycle : 104 	 Accuracy :0 	 
cycle : 105 	 Accuracy :0 	 
cycle : 106 	 Accuracy :0 	 
cycle : 107 	 Accuracy :0 	 
cycle : 108 	 Accuracy :0 	 
cycle : 109 	 Accuracy :0 	 
cycle : 110 	 Accuracy :0 	 
cycle : 111 	 Accuracy :0 	 
cycle : 112 	 Accuracy :0 	 
cycle : 113 	 Accuracy :0 	 
cycle : 114 	 Accuracy :0 	 
cycle : 115 	 Accuracy :0 	 
cycle : 116 	 Accuracy :0 	 
cycle : 117 	 Accuracy :0 	 
cycle : 118 	 Accuracy :0 	 
cycle : 119 	 Accuracy :0 	 
****Sequence Ending*****
******Sequence Starting*****
cycle : 0 	 Accuracy :0 	 
cycle : 1 	 Accuracy :0 	 
cycle : 2 	 Accuracy :0 	 
cycle : 3 	 Accuracy :0 	 
cycle : 4 	 Accuracy :0 	 
cycle : 5 	 Accuracy :0 	 
cycle : 6 	 Accuracy :0 	 
cycle : 7 	 Accuracy :0 	 
cycle : 8 	 Accuracy :0 	 
cycle : 9 	 Accuracy :0 	 
cycle : 10 	 Accuracy :0 	 
cycle : 11 	 Accuracy :0 	 
cycle : 12 	 Accuracy :0 	 
cycle : 13 	 Accuracy :0 	 
cycle : 14 	 Accuracy :0 	 
cycle : 15 	 Accuracy :0 	 
cycle : 16 	 Accuracy :0 	 
cycle : 17 	 Accuracy :0 	 
cycle : 18 	 Accuracy :0 	 
cycle : 19 	 Accuracy :0 	 
cycle : 20 	 Accuracy :0 	 
cycle : 21 	 Accuracy :0 	 
cycle : 22 	 Accuracy :0 	 
cycle : 23 	 Accuracy :0 	 
cycle : 24 	 Accuracy :0 	 
cycle : 25 	 Accuracy :0 	 
cycle : 26 	 Accuracy :0 	 
cycle : 27 	 Accuracy :0 	 
cycle : 28 	 Accuracy :0 	 
cycle : 29 	 Accuracy :0 	 
cycle : 30 	 Accuracy :0 	 
cycle : 31 	 Accuracy :0 	 
cycle : 32 	 Accuracy :0 	 
cycle : 33 	 Accuracy :0 	 
cycle : 34 	 Accuracy :0 	 
cycle : 35 	 Accuracy :0 	 
cycle : 36 	 Accuracy :0 	 
cycle : 37 	 Accuracy :0 	 
cycle : 38 	 Accuracy :0 	 
cycle : 39 	 Accuracy :0 	 
cycle : 40 	 Accuracy :0 	 
cycle : 41 	 Accuracy :0 	 
cycle : 42 	 Accuracy :0 	 
cycle : 43 	 Accuracy :0 	 
cycle : 44 	 Accuracy :0 	 
cycle : 45 	 Accuracy :0 	 
cycle : 46 	 Accuracy :0 	 
cycle : 47 	 Accuracy :0 	 
cycle : 48 	 Accuracy :0 	 
cycle : 49 	 Accuracy :0 	 
cycle : 50 	 Accuracy :0 	 
cycle : 51 	 Accuracy :0 	 
cycle : 52 	 Accuracy :0 	 
cycle : 53 	 Accuracy :0 	 
cycle : 54 	 Accuracy :0 	 
cycle : 55 	 Accuracy :0 	 
cycle : 56 	 Accuracy :0 	 
cycle : 57 	 Accuracy :0 	 
cycle : 58 	 Accuracy :0 	 
cycle : 59 	 Accuracy :0 	 
cycle : 60 	 Accuracy :0 	 
cycle : 61 	 Accuracy :0 	 
cycle : 62 	 Accuracy :0 	 
cycle : 63 	 Accuracy :0 	 
cycle : 64 	 Accuracy :0 	 
cycle : 65 	 Accuracy :0 	 
cycle : 66 	 Accuracy :0 	 
cycle : 67 	 Accuracy :0 	 
cycle : 68 	 Accuracy :0 	 
cycle : 69 	 Accuracy :0 	 
cycle : 70 	 Accuracy :0 	 
cycle : 71 	 Accuracy :0 	 
cycle : 72 	 Accuracy :0 	 
cycle : 73 	 Accuracy :0 	 
cycle : 74 	 Accuracy :0 	 
cycle : 75 	 Accuracy :0 	 
cycle : 76 	 Accuracy :0 	 
cycle : 77 	 Accuracy :0 	 
cycle : 78 	 Accuracy :0 	 
cycle : 79 	 Accuracy :0 	 
cycle : 80 	 Accuracy :0 	 
cycle : 81 	 Accuracy :0 	 
cycle : 82 	 Accuracy :0 	 
cycle : 83 	 Accuracy :0 	 
cycle : 84 	 Accuracy :0 	 
cycle : 85 	 Accuracy :0 	 
cycle : 86 	 Accuracy :0 	 
cycle : 87 	 Accuracy :0 	 
cycle : 88 	 Accuracy :0 	 
cycle : 89 	 Accuracy :0 	 
cycle : 90 	 Accuracy :0 	 
cycle : 91 	 Accuracy :0 	 
cycle : 92 	 Accuracy :0 	 
cycle : 93 	 Accuracy :0 	 
cycle : 94 	 Accuracy :0 	 
cycle : 95 	 Accuracy :0 	 
cycle : 96 	 Accuracy :0 	 
cycle : 97 	 Accuracy :0 	 
cycle : 98 	 Accuracy :0 	 
cycle : 99 	 Accuracy :0 	 
cycle : 100 	 Accuracy :0 	 
cycle : 101 	 Accuracy :0 	 
cycle : 102 	 Accuracy :0 	 
cycle : 103 	 Accuracy :0 	 
cycle : 104 	 Accuracy :0 	 
cycle : 105 	 Accuracy :0 	 
cycle : 106 	 Accuracy :0 	 
cycle : 107 	 Accuracy :0 	 
cycle : 108 	 Accuracy :0 	 
cycle : 109 	 Accuracy :0 	 
cycle : 110 	 Accuracy :0 	 
cycle : 111 	 Accuracy :0 	 
cycle : 112 	 Accuracy :0 	 
cycle : 113 	 Accuracy :0 	 
cycle : 114 	 Accuracy :0 	 
cycle : 115 	 Accuracy :0 	 
cycle : 116 	 Accuracy :0 	 
cycle : 117 	 Accuracy :0 	 
cycle : 118 	 Accuracy :0 	 
cycle : 119 	 Accuracy :0 	 
****Sequence Ending*****
******Sequence Starting*****
cycle : 0 	 Accuracy :0 	 
cycle : 1 	 Accuracy :0 	 
cycle : 2 	 Accuracy :0 	 
cycle : 3 	 Accuracy :0 	 
cycle : 4 	 Accuracy :0 	 
cycle : 5 	 Accuracy :0 	 
cycle : 6 	 Accuracy :0 	 
cycle : 7 	 Accuracy :0 	 
cycle : 8 	 Accuracy :0 	 
cycle : 9 	 Accuracy :0 	 
cycle : 10 	 Accuracy :0 	 
cycle : 11 	 Accuracy :0 	 
cycle : 12 	 Accuracy :0 	 
cycle : 13 	 Accuracy :0 	 
cycle : 14 	 Accuracy :0 	 
cycle : 15 	 Accuracy :0 	 
cycle : 16 	 Accuracy :0 	 
cycle : 17 	 Accuracy :0 	 
cycle : 18 	 Accuracy :0 	 
cycle : 19 	 Accuracy :0 	 
cycle : 20 	 Accuracy :0 	 
cycle : 21 	 Accuracy :0 	 
cycle : 22 	 Accuracy :0 	 
cycle : 23 	 Accuracy :0 	 
cycle : 24 	 Accuracy :0 	 
cycle : 25 	 Accuracy :0 	 
cycle : 26 	 Accuracy :0 	 
cycle : 27 	 Accuracy :0 	 
cycle : 28 	 Accuracy :0 	 
cycle : 29 	 Accuracy :0 	 
cycle : 30 	 Accuracy :0 	 
cycle : 31 	 Accuracy :0 	 
cycle : 32 	 Accuracy :0 	 
cycle : 33 	 Accuracy :0 	 
cycle : 34 	 Accuracy :0 	 
cycle : 35 	 Accuracy :0 	 
cycle : 36 	 Accuracy :0 	 
cycle : 37 	 Accuracy :0 	 
cycle : 38 	 Accuracy :0 	 
cycle : 39 	 Accuracy :0 	 
cycle : 40 	 Accuracy :0 	 
cycle : 41 	 Accuracy :0 	 
cycle : 42 	 Accuracy :0 	 
cycle : 43 	 Accuracy :0 	 
cycle : 44 	 Accuracy :0 	 
cycle : 45 	 Accuracy :0 	 
cycle : 46 	 Accuracy :0 	 
cycle : 47 	 Accuracy :0 	 
cycle : 48 	 Accuracy :0 	 
cycle : 49 	 Accuracy :0 	 
cycle : 50 	 Accuracy :0 	 
cycle : 51 	 Accuracy :0 	 
cycle : 52 	 Accuracy :0 	 
cycle : 53 	 Accuracy :0 	 
cycle : 54 	 Accuracy :0 	 
cycle : 55 	 Accuracy :0 	 
cycle : 56 	 Accuracy :0 	 
cycle : 57 	 Accuracy :0 	 
cycle : 58 	 Accuracy :0 	 
cycle : 59 	 Accuracy :0 	 
cycle : 60 	 Accuracy :0 	 
cycle : 61 	 Accuracy :0 	 
cycle : 62 	 Accuracy :0 	 
cycle : 63 	 Accuracy :0 	 
cycle : 64 	 Accuracy :0 	 
cycle : 65 	 Accuracy :0 	 
cycle : 66 	 Accuracy :0 	 
cycle : 67 	 Accuracy :0 	 
cycle : 68 	 Accuracy :0 	 
cycle : 69 	 Accuracy :0 	 
cycle : 70 	 Accuracy :0 	 
cycle : 71 	 Accuracy :0 	 
cycle : 72 	 Accuracy :0 	 
cycle : 73 	 Accuracy :0 	 
cycle : 74 	 Accuracy :0 	 
cycle : 75 	 Accuracy :0 	 
cycle : 76 	 Accuracy :0 	 
cycle : 77 	 Accuracy :0 	 
cycle : 78 	 Accuracy :0 	 
cycle : 79 	 Accuracy :0 	 
cycle : 80 	 Accuracy :0 	 
cycle : 81 	 Accuracy :0 	 
cycle : 82 	 Accuracy :0 	 
cycle : 83 	 Accuracy :0 	 
cycle : 84 	 Accuracy :0 	 
cycle : 85 	 Accuracy :0 	 
cycle : 86 	 Accuracy :0 	 
cycle : 87 	 Accuracy :0 	 
cycle : 88 	 Accuracy :0 	 
cycle : 89 	 Accuracy :0 	 
cycle : 90 	 Accuracy :0 	 
cycle : 91 	 Accuracy :0 	 
cycle : 92 	 Accuracy :0 	 
cycle : 93 	 Accuracy :0 	 
cycle : 94 	 Accuracy :0 	 
cycle : 95 	 Accuracy :0 	 
cycle : 96 	 Accuracy :0 	 
cycle : 97 	 Accuracy :0 	 
cycle : 98 	 Accuracy :0 	 
cycle : 99 	 Accuracy :0 	 
cycle : 100 	 Accuracy :0 	 
cycle : 101 	 Accuracy :0 	 
cycle : 102 	 Accuracy :0 	 
cycle : 103 	 Accuracy :0 	 
cycle : 104 	 Accuracy :0 	 
cycle : 105 	 Accuracy :0 	 
cycle : 106 	 Accuracy :0 	 
cycle : 107 	 Accuracy :0 	 
cycle : 108 	 Accuracy :0 	 
cycle : 109 	 Accuracy :0 	 
cycle : 110 	 Accuracy :0 	 
cycle : 111 	 Accuracy :0 	 
cycle : 112 	 Accuracy :0 	 
cycle : 113 	 Accuracy :0 	 
cycle : 114 	 Accuracy :0 	 
cycle : 115 	 Accuracy :0 	 
cycle : 116 	 Accuracy :0 	 
cycle : 117 	 Accuracy :0 	 
cycle : 118 	 Accuracy :0 	 
cycle : 119 	 Accuracy :0 	 
****Sequence Ending*****
******Sequence Starting*****
cycle : 0 	 Accuracy :0 	 
cycle : 1 	 Accuracy :0 	 
cycle : 2 	 Accuracy :0 	 
cycle : 3 	 Accuracy :0 	 
cycle : 4 	 Accuracy :0 	 
cycle : 5 	 Accuracy :0 	 
cycle : 6 	 Accuracy :0 	 
cycle : 7 	 Accuracy :0 	 
cycle : 8 	 Accuracy :0 	 
cycle : 9 	 Accuracy :0 	 
cycle : 10 	 Accuracy :0 	 
cycle : 11 	 Accuracy :0 	 
cycle : 12 	 Accuracy :0 	 
cycle : 13 	 Accuracy :0 	 
cycle : 14 	 Accuracy :0 	 
cycle : 15 	 Accuracy :0 	 
cycle : 16 	 Accuracy :0 	 
cycle : 17 	 Accuracy :0 	 
cycle : 18 	 Accuracy :0 	 
cycle : 19 	 Accuracy :0 	 
cycle : 20 	 Accuracy :0 	 
cycle : 21 	 Accuracy :0 	 
cycle : 22 	 Accuracy :0 	 
cycle : 23 	 Accuracy :0 	 
cycle : 24 	 Accuracy :0 	 
cycle : 25 	 Accuracy :0 	 
cycle : 26 	 Accuracy :0 	 
cycle : 27 	 Accuracy :0 	 
cycle : 28 	 Accuracy :0 	 
cycle : 29 	 Accuracy :0 	 
cycle : 30 	 Accuracy :0 	 
cycle : 31 	 Accuracy :0 	 
cycle : 32 	 Accuracy :0 	 
cycle : 33 	 Accuracy :0 	 
cycle : 34 	 Accuracy :0 	 
cycle : 35 	 Accuracy :0 	 
cycle : 36 	 Accuracy :0 	 
cycle : 37 	 Accuracy :0 	 
cycle : 38 	 Accuracy :0 	 
cycle : 39 	 Accuracy :0 	 
cycle : 40 	 Accuracy :0 	 
cycle : 41 	 Accuracy :0 	 
cycle : 42 	 Accuracy :0 	 
cycle : 43 	 Accuracy :0 	 
cycle : 44 	 Accuracy :0 	 
cycle : 45 	 Accuracy :0 	 
cycle : 46 	 Accuracy :0 	 
cycle : 47 	 Accuracy :0 	 
cycle : 48 	 Accuracy :0 	 
cycle : 49 	 Accuracy :0 	 
cycle : 50 	 Accuracy :0 	 
cycle : 51 	 Accuracy :0 	 
cycle : 52 	 Accuracy :0 	 
cycle : 53 	 Accuracy :0 	 
cycle : 54 	 Accuracy :0 	 
cycle : 55 	 Accuracy :0 	 
cycle : 56 	 Accuracy :0 	 
cycle : 57 	 Accuracy :0 	 
cycle : 58 	 Accuracy :0 	 
cycle : 59 	 Accuracy :0 	 
cycle : 60 	 Accuracy :0 	 
cycle : 61 	 Accuracy :0 	 
cycle : 62 	 Accuracy :0 	 
cycle : 63 	 Accuracy :0 	 
cycle : 64 	 Accuracy :0 	 
cycle : 65 	 Accuracy :0 	 
cycle : 66 	 Accuracy :0 	 
cycle : 67 	 Accuracy :0 	 
cycle : 68 	 Accuracy :0 	 
cycle : 69 	 Accuracy :0 	 
cycle : 70 	 Accuracy :0 	 
cycle : 71 	 Accuracy :0 	 
cycle : 72 	 Accuracy :0 	 
cycle : 73 	 Accuracy :0 	 
cycle : 74 	 Accuracy :0 	 
cycle : 75 	 Accuracy :0 	 
cycle : 76 	 Accuracy :0 	 
cycle : 77 	 Accuracy :0 	 
cycle : 78 	 Accuracy :0 	 
cycle : 79 	 Accuracy :0 	 
cycle : 80 	 Accuracy :0 	 
cycle : 81 	 Accuracy :0 	 
cycle : 82 	 Accuracy :0 	 
cycle : 83 	 Accuracy :0 	 
cycle : 84 	 Accuracy :0 	 
cycle : 85 	 Accuracy :0 	 
cycle : 86 	 Accuracy :0 	 
cycle : 87 	 Accuracy :0 	 
cycle : 88 	 Accuracy :0 	 
cycle : 89 	 Accuracy :0 	 
cycle : 90 	 Accuracy :0 	 
cycle : 91 	 Accuracy :0 	 
cycle : 92 	 Accuracy :0 	 
cycle : 93 	 Accuracy :0 	 
cycle : 94 	 Accuracy :0 	 
cycle : 95 	 Accuracy :0 	 
cycle : 96 	 Accuracy :0 	 
cycle : 97 	 Accuracy :0 	 
cycle : 98 	 Accuracy :0 	 
cycle : 99 	 Accuracy :0 	 
cycle : 100 	 Accuracy :0 	 
cycle : 101 	 Accuracy :0 	 
cycle : 102 	 Accuracy :0 	 
cycle : 103 	 Accuracy :0 	 
cycle : 104 	 Accuracy :0 	 
cycle : 105 	 Accuracy :0 	 
cycle : 106 	 Accuracy :0 	 
cycle : 107 	 Accuracy :0 	 
cycle : 108 	 Accuracy :0 	 
cycle : 109 	 Accuracy :0 	 
cycle : 110 	 Accuracy :0 	 
cycle : 111 	 Accuracy :0 	 
cycle : 112 	 Accuracy :0 	 
cycle : 113 	 Accuracy :0 	 
cycle : 114 	 Accuracy :0 	 
cycle : 115 	 Accuracy :0 	 
cycle : 116 	 Accuracy :0 	 
cycle : 117 	 Accuracy :0 	 
cycle : 118 	 Accuracy :0 	 
cycle : 119 	 Accuracy :0 	 
****Sequence Ending*****
******Sequence Starting*****
cycle : 0 	 Accuracy :0 	 
cycle : 1 	 Accuracy :4.166666666666666 	 
Cycle: 2 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 1
Cycle: 3 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 2
Cycle: 4 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 3
Cycle: 5 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 4
Cycle: 6 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 5
Cycle: 7 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 6
Cycle: 8 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 7
Cycle: 9 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 8
Cycle: 10 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 9
Cycle: 11 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 10
Cycle: 12 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 11
Cycle: 13 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 12
Cycle: 14 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 13
Cycle: 15 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 14
Cycle: 16 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 15
Cycle: 17 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 16
Cycle: 18 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 17
Cycle: 19 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 18
Cycle: 20 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 19
Cycle: 21 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 20
Cycle: 22 	 Saturated Accuracy : 4.166666666666666 	 Number of times repeated 21
