TaxiPassangerPredictionExperiment637841649382827396.txt
******Sequence Starting*****
cycle : 0 	 Accuracy :12.5 	 
Cycle: 13 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 1
Cycle: 14 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 2
Cycle: 15 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 3
Cycle: 16 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 4
Cycle: 17 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 5
Cycle: 18 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 6
Cycle: 19 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 7
Cycle: 20 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 8
Cycle: 21 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 9
Cycle: 22 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 10
Cycle: 23 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 11
Cycle: 24 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 12
Cycle: 25 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 13
Cycle: 26 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 14
Cycle: 27 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 15
Cycle: 28 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 16
Cycle: 29 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 17
Cycle: 30 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 18
Cycle: 31 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 19
Cycle: 32 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 20
Cycle: 33 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 21
Cycle: 34 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 22
Cycle: 35 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 23
Cycle: 36 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 24
Cycle: 37 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 25
Cycle: 38 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 26
Cycle: 39 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 27
Cycle: 40 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 28
Cycle: 41 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 29
Cycle: 42 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 30
Cycle: 43 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 31
Cycle: 44 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 32
Cycle: 45 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 33
Cycle: 46 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 34
Cycle: 47 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 35
Cycle: 48 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 36
Cycle: 49 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 37
Cycle: 50 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 38
Cycle: 51 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 39
Cycle: 52 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 40
Cycle: 53 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 41
Cycle: 54 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 42
Cycle: 55 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 43
Cycle: 56 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 44
Cycle: 57 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 45
Cycle: 58 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 46
Cycle: 59 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 47
Cycle: 60 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 48
Cycle: 61 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 49
Cycle: 62 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 50
Cycle: 63 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 51
Cycle: 64 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 52
Cycle: 65 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 53
Cycle: 66 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 54
Cycle: 67 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 55
Cycle: 68 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 56
Cycle: 69 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 57
Cycle: 70 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 58
Cycle: 71 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 59
Cycle: 72 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 60
cycle : 73 	 Accuracy :12.5 	 
Cycle: 74 	 Saturated Accuracy : 12.5 	 Number of times repeated 1
Cycle: 75 	 Saturated Accuracy : 12.5 	 Number of times repeated 2
Cycle: 76 	 Saturated Accuracy : 12.5 	 Number of times repeated 3
Cycle: 77 	 Saturated Accuracy : 12.5 	 Number of times repeated 4
cycle : 78 	 Accuracy :16.666666666666664 	 
Cycle: 79 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 1
Cycle: 80 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 2
Cycle: 81 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 3
Cycle: 82 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 4
Cycle: 83 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 5
Cycle: 84 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 6
Cycle: 85 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 7
Cycle: 86 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 8
Cycle: 87 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 9
Cycle: 88 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 10
Cycle: 89 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 11
Cycle: 90 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 12
Cycle: 91 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 13
Cycle: 92 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 14
Cycle: 93 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 15
Cycle: 94 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 16
Cycle: 95 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 17
Cycle: 96 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 18
Cycle: 97 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 19
Cycle: 98 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 20
Cycle: 99 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 21
Cycle: 100 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 22
Cycle: 101 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 23
Cycle: 102 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 24
Cycle: 103 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 25
Cycle: 104 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 26
Cycle: 105 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 27
Cycle: 106 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 28
Cycle: 107 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 29
Cycle: 108 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 30
Cycle: 109 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 31
Cycle: 110 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 32
Cycle: 111 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 33
Cycle: 112 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 34
Cycle: 113 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 35
Cycle: 114 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 36
Cycle: 115 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 37
Cycle: 116 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 38
Cycle: 117 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 39
Cycle: 118 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 40
Cycle: 119 	 Saturated Accuracy : 16.666666666666664 	 Number of times repeated 41
****Sequence Ending*****
******Sequence Starting*****
cycle : 0 	 Accuracy :8.333333333333332 	 
cycle : 1 	 Accuracy :29.166666666666668 	 
Cycle: 2 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 1
Cycle: 3 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 2
Cycle: 4 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 3
Cycle: 5 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 4
Cycle: 6 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 5
Cycle: 7 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 6
Cycle: 8 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 7
Cycle: 9 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 8
Cycle: 10 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 9
cycle : 11 	 Accuracy :25 	 
Cycle: 12 	 Saturated Accuracy : 25 	 Number of times repeated 1
Cycle: 13 	 Saturated Accuracy : 25 	 Number of times repeated 2
Cycle: 14 	 Saturated Accuracy : 25 	 Number of times repeated 3
Cycle: 15 	 Saturated Accuracy : 25 	 Number of times repeated 4
Cycle: 16 	 Saturated Accuracy : 25 	 Number of times repeated 5
Cycle: 17 	 Saturated Accuracy : 25 	 Number of times repeated 6
Cycle: 18 	 Saturated Accuracy : 25 	 Number of times repeated 7
Cycle: 19 	 Saturated Accuracy : 25 	 Number of times repeated 8
Cycle: 20 	 Saturated Accuracy : 25 	 Number of times repeated 9
cycle : 21 	 Accuracy :29.166666666666668 	 
Cycle: 22 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 1
Cycle: 23 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 2
Cycle: 24 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 3
Cycle: 25 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 4
Cycle: 26 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 5
Cycle: 27 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 6
Cycle: 28 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 7
Cycle: 29 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 8
Cycle: 30 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 9
Cycle: 31 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 10
Cycle: 32 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 11
cycle : 33 	 Accuracy :25 	 
Cycle: 34 	 Saturated Accuracy : 25 	 Number of times repeated 1
Cycle: 35 	 Saturated Accuracy : 25 	 Number of times repeated 2
Cycle: 36 	 Saturated Accuracy : 25 	 Number of times repeated 3
Cycle: 37 	 Saturated Accuracy : 25 	 Number of times repeated 4
Cycle: 38 	 Saturated Accuracy : 25 	 Number of times repeated 5
Cycle: 39 	 Saturated Accuracy : 25 	 Number of times repeated 6
Cycle: 40 	 Saturated Accuracy : 25 	 Number of times repeated 7
Cycle: 41 	 Saturated Accuracy : 25 	 Number of times repeated 8
Cycle: 42 	 Saturated Accuracy : 25 	 Number of times repeated 9
cycle : 43 	 Accuracy :29.166666666666668 	 
Cycle: 44 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 1
Cycle: 45 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 2
Cycle: 46 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 3
Cycle: 47 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 4
Cycle: 48 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 5
Cycle: 49 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 6
cycle : 50 	 Accuracy :25 	 
Cycle: 51 	 Saturated Accuracy : 25 	 Number of times repeated 1
Cycle: 52 	 Saturated Accuracy : 25 	 Number of times repeated 2
Cycle: 53 	 Saturated Accuracy : 25 	 Number of times repeated 3
Cycle: 54 	 Saturated Accuracy : 25 	 Number of times repeated 4
Cycle: 55 	 Saturated Accuracy : 25 	 Number of times repeated 5
Cycle: 56 	 Saturated Accuracy : 25 	 Number of times repeated 6
Cycle: 57 	 Saturated Accuracy : 25 	 Number of times repeated 7
Cycle: 58 	 Saturated Accuracy : 25 	 Number of times repeated 8
Cycle: 59 	 Saturated Accuracy : 25 	 Number of times repeated 9
cycle : 60 	 Accuracy :29.166666666666668 	 
Cycle: 61 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 1
Cycle: 62 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 2
Cycle: 63 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 3
Cycle: 64 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 4
Cycle: 65 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 5
Cycle: 66 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 6
Cycle: 67 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 7
Cycle: 68 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 8
Cycle: 69 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 9
Cycle: 70 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 10
Cycle: 71 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 11
Cycle: 72 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 12
Cycle: 73 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 13
Cycle: 74 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 14
Cycle: 75 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 15
Cycle: 76 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 16
Cycle: 77 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 17
Cycle: 78 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 18
Cycle: 79 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 19
Cycle: 80 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 20
Cycle: 81 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 21
Cycle: 82 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 22
Cycle: 83 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 23
Cycle: 84 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 24
Cycle: 85 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 25
Cycle: 86 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 26
Cycle: 87 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 27
Cycle: 88 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 28
Cycle: 89 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 29
Cycle: 90 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 30
Cycle: 91 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 31
Cycle: 92 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 32
Cycle: 93 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 33
Cycle: 94 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 34
cycle : 95 	 Accuracy :25 	 
Cycle: 96 	 Saturated Accuracy : 25 	 Number of times repeated 1
Cycle: 97 	 Saturated Accuracy : 25 	 Number of times repeated 2
Cycle: 98 	 Saturated Accuracy : 25 	 Number of times repeated 3
Cycle: 99 	 Saturated Accuracy : 25 	 Number of times repeated 4
Cycle: 100 	 Saturated Accuracy : 25 	 Number of times repeated 5
Cycle: 101 	 Saturated Accuracy : 25 	 Number of times repeated 6
Cycle: 102 	 Saturated Accuracy : 25 	 Number of times repeated 7
Cycle: 103 	 Saturated Accuracy : 25 	 Number of times repeated 8
Cycle: 104 	 Saturated Accuracy : 25 	 Number of times repeated 9
cycle : 105 	 Accuracy :29.166666666666668 	 
Cycle: 106 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 1
Cycle: 107 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 2
Cycle: 108 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 3
Cycle: 109 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 4
Cycle: 110 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 5
Cycle: 111 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 6
Cycle: 112 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 7
Cycle: 113 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 8
Cycle: 114 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 9
Cycle: 115 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 10
Cycle: 116 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 11
Cycle: 117 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 12
Cycle: 118 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 13
Cycle: 119 	 Saturated Accuracy : 29.166666666666668 	 Number of times repeated 14
